uid,C1,C2,C3,C4,C5,C6,C7,C8,CBD,E1,E2,E3,E4,N1,NE1,NE2,NE3,W1,W2,W3
133232,0.030303030303030304,0,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.18181818181818182,0.24242424242424243,0.12121212121212122,0,0,0,0,0,0.06060606060606061,0,0,0.030303030303030304,0
133432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133468,0,0,0,0,0.2,0.1,0,0.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0
133481,0,0,0,0,0.1111111111111111,0.2222222222222222,0,0.1111111111111111,0.4444444444444444,0,0,0,0,0,0,0,0.1111111111111111,0,0,0
133529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135212,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0
135430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135726,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0
136427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136911,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
136954,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0.25,0,0,0,0,0,0
137299,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
137386,0,0.15384615384615385,0,0.23076923076923078,0.23076923076923078,0.15384615384615385,0,0,0.15384615384615385,0,0,0,0,0,0,0,0,0.07692307692307693,0,0
137593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138791,0,0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.2631578947368421,0,0,0.10526315789473684,0,0,0,0,0,0,0.05263157894736842,0
138834,0,0.1111111111111111,0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0,0,0.16666666666666666,0,0.1111111111111111,0,0.1111111111111111,0,0,0
138875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139087,0,0.125,0,0,0.25,0.375,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
139118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139123,0,0,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
139284,0,0,0,0.5714285714285714,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0
140275,0,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
140547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140784,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
140877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142157,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
142241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142293,0,0.125,0.125,0,0.375,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0
142758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142862,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
142945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144045,0,0.4,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
144298,0,0,0,0.6363636363636364,0.18181818181818182,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0,0,0
144381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144518,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144619,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
144714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144731,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
145127,0,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
145326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145396,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0.4,0,0,0,0
145532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145556,0.2,0.1,0,0.1,0,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1
145638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145677,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146906,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0
146924,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147050,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147577,0,0.07692307692307693,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0,0.3076923076923077,0,0,0.07692307692307693,0
148381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149198,0,0,0,0,0.125,0.375,0,0,0.125,0,0,0.375,0,0,0,0,0,0,0,0
149204,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
149453,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
149475,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
150615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150744,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0
150874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151246,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
151372,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0
151972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152349,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152534,0.037037037037037035,0,0.1111111111111111,0.7777777777777778,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0
152816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152831,0,0,0,0,0.14285714285714285,0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0,0,0,0,0.42857142857142855,0,0,0,0,0
152915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152954,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0
153020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153319,0,0.08333333333333333,0,0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0,0,0.16666666666666666,0,0,0,0,0,0,0,0
153342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154134,0,0,0,0,0,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.7083333333333334,0,0,0,0,0,0,0,0,0,0,0
154378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154956,0,0.05263157894736842,0,0,0.3157894736842105,0.15789473684210525,0,0,0.47368421052631576,0,0,0,0,0,0,0,0,0,0,0
155139,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0
155264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155705,0,0,0,0.05,0.2,0.25,0,0.1,0.15,0,0.05,0,0.15,0,0,0,0,0,0.05,0
156017,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0
156194,0,0,0,0,0,0,0,0.6363636363636364,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0,0,0,0,0,0,0,0
156343,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
156469,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333
156483,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
156490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156969,0,0,0,0,0,0.14285714285714285,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0
157422,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
157630,0,0,0,0.09090909090909091,0.2727272727272727,0,0,0.09090909090909091,0.36363636363636365,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0,0
157843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157968,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0
158071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160440,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
160568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0,0.16666666666666666,0,0.3333333333333333,0
161306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162489,0,0,0,0.25,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0
162498,0,0,0,0.5,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
162508,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
162531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162778,0.08695652173913043,0.043478260869565216,0,0.4782608695652174,0.08695652173913043,0.08695652173913043,0.08695652173913043,0,0.043478260869565216,0,0,0,0,0,0,0,0,0.043478260869565216,0.043478260869565216,0
162791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162876,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0
162976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164120,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0.2,0,0
164545,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
164636,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
165896,0.2,0.1,0,0.1,0.2,0.1,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0
166028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167365,0,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0
167817,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168674,0,0,0.25,0,0.125,0,0,0.125,0.375,0,0,0.125,0,0,0,0,0,0,0,0
168806,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170286,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0
170358,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
170472,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170624,0.02702702702702703,0,0.02702702702702703,0,0.02702702702702703,0.08108108108108109,0,0.16216216216216217,0.10810810810810811,0.16216216216216217,0.02702702702702703,0.1891891891891892,0.13513513513513514,0,0,0,0,0.02702702702702703,0.02702702702702703,0
170930,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0
171836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172181,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
172327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172357,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172549,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
172675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173466,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
173888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174952,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.1590909090909091,0.06818181818181818,0.045454545454545456,0,0.09090909090909091,0,0,0,0,0.18181818181818182,0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.18181818181818182,0
175089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175443,0,0.36363636363636365,0,0,0,0.18181818181818182,0.2727272727272727,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0
175501,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175646,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0
175728,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0
176913,0,0,0,0.03571428571428571,0.17857142857142858,0.14285714285714285,0,0,0.21428571428571427,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.10714285714285714,0,0,0,0.03571428571428571,0,0,0
177202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178250,0.18181818181818182,0,0,0,0.18181818181818182,0.09090909090909091,0,0.18181818181818182,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0.18181818181818182,0,0,0,0
178537,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
178839,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179716,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
179744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181101,0,0,0.14285714285714285,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0
181422,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
181584,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
182057,0,0,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0,0,0
182207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185746,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0.6666666666666666,0,0,0,0,0,0,0
185828,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187334,0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.1,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.1,0,0,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0
187965,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
189108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189224,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0
189799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191781,0,0,0,0,0.25,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
191917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192296,0.16666666666666666,0,0,0,0.3333333333333333,0.16666666666666666,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
192506,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194067,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
194087,0,0,0,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
194101,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
194120,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194517,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0
194546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194798,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194818,0,0.038461538461538464,0,0,0.15384615384615385,0.34615384615384615,0,0.038461538461538464,0.4230769230769231,0,0,0,0,0,0,0,0,0,0,0
194926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197376,0,0.07692307692307693,0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0
197411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197752,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
198118,0,0,0,0.5714285714285714,0.07142857142857142,0.07142857142857142,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
198357,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
199045,0,0.125,0,0,0,0.125,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0
200147,0,0,0,0,0.125,0.125,0.125,0,0.375,0,0,0,0,0,0.25,0,0,0,0,0
200696,0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,0.16666666666666666,0,0,0.4,0,0.06666666666666667,0.03333333333333333,0,0,0,0,0,0,0,0
200799,0,0,0,0,0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.14285714285714285,0,0.21428571428571427,0,0,0,0,0,0,0,0
201200,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
201225,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201251,0,0,0,0,0.4,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
201272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202142,0,0.3333333333333333,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
202433,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205631,0,0.4,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0
206175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206644,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
208119,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
208191,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
208809,0,0,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0
208812,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.5,0,0,0,0,0,0,0.16666666666666666,0
210294,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
212095,0,0.047619047619047616,0,0,0.09523809523809523,0.19047619047619047,0,0.14285714285714285,0.2857142857142857,0.047619047619047616,0,0.09523809523809523,0,0,0,0,0,0,0.09523809523809523,0
212152,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0
212775,0,0.2857142857142857,0.14285714285714285,0,0.2857142857142857,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
